Report Date:,4/24/15 9:21,,,,
11/1/14 7:30,148500,852.901,25.115,0.901,
11/1/14 7:45,149400,852.776,25.115,0.902,
11/1/14 8:00,150300,852.787,25.114,0.902,
11/1/14 8:15,151200,852.82,25.112,0.902,
11/1/14 8:30,152100,852.72,25.112,0.902,
11/1/14 8:45,153000,852.839,25.111,0.902,
11/1/14 9:00,153900,853.009,25.109,0.901,
11/1/14 9:15,154800,853.087,25.108,0.901,
11/1/14 9:30,155700,853.098,25.107,0.901,
11/1/14 9:45,156600,853.198,25.106,0.901,
11/1/14 10:00,157500,853.121,25.105,0.901,
11/1/14 10:15,158400,853.243,25.104,0.901,
11/1/14 10:30,159300,853.465,25.103,0.901,
11/1/14 10:45,160200,853.543,25.101,0.901,
11/1/14 11:00,161100,853.499,25.1,0.901,
11/1/14 11:15,162000,853.61,25.099,0.9,
11/1/14 11:30,162900,853.854,25.098,0.9,
11/1/14 11:45,163800,853.777,25.098,0.9,
11/1/14 12:00,164700,853.869,25.097,0.9,
11/1/14 12:15,165600,853.532,25.096,0.901,
11/1/14 12:30,166500,853.985,25.095,0.9,
11/1/14 12:45,167400,853.095,25.094,0.901,
11/1/14 13:00,168300,854.344,25.093,0.899,
11/1/14 13:15,169200,854.378,25.092,0.899,
11/1/14 13:30,170100,854.311,25.093,0.899,
11/1/14 13:45,171000,854.633,25.092,0.899,
11/1/14 14:00,171900,854.511,25.093,0.899,
11/1/14 14:15,172800,854.778,25.093,0.899,
11/1/14 14:30,173700,854.463,25.092,0.899,
11/1/14 14:45,174600,855.201,25.091,0.898,
11/1/14 15:00,175500,854.677,25.091,0.899,
11/1/14 15:15,176400,855.1,25.091,0.898,
11/1/14 15:30,177300,855.134,25.091,0.898,
11/1/14 15:45,178200,855.523,25.091,0.898,
11/1/14 16:00,179100,855.112,25.091,0.898,
11/1/14 16:15,180000,855.334,25.092,0.898,
11/1/14 16:30,180900,855.423,25.092,0.898,
11/1/14 16:45,181800,855.564,25.092,0.898,
11/1/14 17:00,182700,855.612,25.092,0.898,
